-155|-482.58595475494576
983|522.524078455049
817|-743.0168771439902
852|-808.9626539471335
3|-524.8441275246964
-471|309.8075730178166
295|-14.625812051356888
474|373.8944483906737
757|-596.9332113381361
-181|-141.19167186972766
381|-914.0612348212313
360|-987.1467649399699
80|218.42716075045814
-614|996.0327066837094
884|-578.3953434434436
-279|809.5006027433844
-228|-909.597140581653
-590|-405.2039143204744
-361|110.10178356135475
-919|545.9215992459092
-720|-410.29222499163586
-50|411.6375049274136
-932|476.4933651159274
405|922.7679182925513
691|-757.3558898227272
-389|-449.1779495901784
501|528.6333248847698
367|619.6944093804459
476|645.635029557556
793|165.16367855373824
